# image_id qw qx qy qz Cx Cy Cz camera_id name cluster_label
273 0.97553191 -0.19380997 0.10007705 0.02756379 0.61436631 0.72043105 -3.34464027 1 frame_00273.png 1
16 0.16511250 0.06881773 0.90970989 0.37473978 0.35748863 -0.30166192 2.64619772 1 frame_00016.png 2
272 0.97783562 -0.19429445 0.07465390 0.02267091 0.50366790 0.71206815 -3.34951277 1 frame_00272.png 1
15 0.20719928 0.06926757 0.90355762 0.36858390 0.50383519 -0.31332587 2.61888961 1 frame_00015.png 2
271 0.97944434 -0.19495169 0.04844839 0.01831346 0.38040201 0.71622979 -3.35931349 1 frame_00271.png 1
14 0.25473167 0.06928455 0.89451347 0.36077289 0.67524917 -0.30055803 2.54049439 1 frame_00014.png 2
270 0.98025916 -0.19678762 0.01304081 0.01401987 0.21544100 0.70764089 -3.36712820 1 frame_00270.png 1
13 0.29781275 0.06862386 0.88391308 0.35397174 0.83655266 -0.30839112 2.45945766 1 frame_00013.png 2
269 0.98058038 -0.19539401 -0.01243823 0.01133928 0.09333802 0.70653052 -3.36902817 1 frame_00269.png 1
12 0.33495876 0.06808140 0.87296292 0.34799899 0.95741804 -0.30328619 2.41579713 1 frame_00012.png 2
268 0.97889986 -0.19358013 -0.06519983 0.00554831 -0.08766570 0.71991201 -3.33968443 1 frame_00268.png 1
11 0.37563460 0.06651590 0.85877718 0.34201761 1.10945524 -0.30359139 2.36023487 1 frame_00011.png 2
267 0.97699550 -0.19223428 -0.09228985 0.00289206 -0.16914452 0.72131365 -3.32544691 1 frame_00267.png 1
10 0.41346113 0.06486918 0.84355460 0.33653755 1.22938088 -0.31226310 2.28077476 1 frame_00010.png 2
266 0.97312662 -0.18589772 -0.13588251 -0.00159928 -0.34214181 0.73230250 -3.29089310 1 frame_00266.png 1
9 0.44714747 0.06322090 0.82852168 0.33108019 1.32339882 -0.28697054 2.13996987 1 frame_00009.png 2
265 0.96988172 -0.18221108 -0.16159983 -0.00375035 -0.47465692 0.72821755 -3.25263753 1 frame_00265.png 1
8 0.47524232 0.06117696 0.81446983 0.32717121 1.41157357 -0.28918898 1.99325597 1 frame_00008.png 2
264 0.96317663 -0.18264373 -0.19719721 -0.00673048 -0.61588814 0.73177796 -3.17130423 1 frame_00264.png 1
7 0.50382807 0.05889161 0.79935755 0.32205056 1.52247248 -0.27397455 1.83845587 1 frame_00007.png 2
128 -0.12537171 -0.02655387 0.91803787 0.37521100 -0.84432709 -0.82041444 2.59331848 1 frame_00128.png 0
129 -0.16122900 -0.02807879 0.91387297 0.37155482 -0.99644548 -0.83343788 2.50592061 1 frame_00129.png 0
130 -0.20990098 -0.03225207 0.90670644 0.36439652 -1.20691419 -0.83315297 2.40142071 1 frame_00130.png 0
131 -0.24572660 -0.03545361 0.89989892 0.35852951 -1.37321207 -0.84057727 2.31653891 1 frame_00131.png 0
132 -0.28093711 -0.03921890 0.89253158 0.35060462 -1.51792646 -0.83334391 2.20482100 1 frame_00132.png 0
133 -0.32351616 -0.04155529 0.88226277 0.33944493 -1.63450644 -0.83673127 2.05655668 1 frame_00133.png 0
134 -0.36798671 -0.04441193 0.86919304 0.32728707 -1.76305781 -0.83943851 1.87611451 1 frame_00134.png 0
135 -0.40606853 -0.04672282 0.85659390 0.31491620 -1.90668723 -0.84076661 1.71118630 1 frame_00135.png 0
136 -0.43951096 -0.04765257 0.84400955 0.30365643 -1.99976047 -0.85552691 1.54479491 1 frame_00136.png 0
137 -0.48647951 -0.04626924 0.82417830 0.28622887 -2.04848521 -0.84294314 1.31177664 1 frame_00137.png 0
138 0.51669339 0.04602722 -0.80946071 -0.27510508 -2.07047249 -0.85491266 1.13475578 1 frame_00138.png 0
139 0.54784574 0.04546763 -0.79271967 -0.26342603 -2.11083471 -0.83769337 0.94174475 1 frame_00139.png 0
140 0.57694301 0.04362556 -0.77569084 -0.25206605 -2.15781205 -0.84928944 0.73859840 1 frame_00140.png 0
141 0.59953940 0.04196456 -0.76149176 -0.24273811 -2.17014329 -0.84376213 0.56713948 1 frame_00141.png 0
142 0.62412006 0.03840134 -0.74526733 -0.23146513 -2.15460803 -0.84224647 0.37510593 1 frame_00142.png 0
143 0.64689888 0.03472918 -0.72791657 -0.22461789 -2.13603357 -0.85018469 0.17297141 1 frame_00143.png 0
144 0.66588497 0.03204615 -0.71248878 -0.21892920 -2.10964132 -0.83572942 -0.01552062 1 frame_00144.png 0
145 0.68679239 0.02994730 -0.69462803 -0.21192283 -2.07238006 -0.84662063 -0.26149277 1 frame_00145.png 0
146 0.70382350 0.03050483 -0.67905126 -0.20637667 -2.01960885 -0.83787446 -0.44380680 1 frame_00146.png 0
147 0.72630048 0.03192473 -0.65724372 -0.19874385 -1.93250602 -0.85334727 -0.66758241 1 frame_00147.png 0
148 0.74048239 0.03432230 -0.64231926 -0.19476596 -1.87640957 -0.88770977 -0.81022639 1 frame_00148.png 0
149 0.75658759 0.03994154 -0.62481557 -0.18864092 -1.84421498 -0.92155510 -1.03325421 1 frame_00149.png 0
150 0.77347737 0.04152953 -0.60567183 -0.18212546 -1.81204724 -0.94054570 -1.20975837 1 frame_00150.png 0
151 0.78950050 0.04571105 -0.58629279 -0.17567076 -1.77189442 -0.93443926 -1.39271948 1 frame_00151.png 0
152 0.81068642 0.05224664 -0.55826251 -0.16852534 -1.68930191 -0.94168970 -1.60317480 1 frame_00152.png 0
153 0.82664472 0.05611000 -0.53552943 -0.16345762 -1.64353812 -0.93584329 -1.74562216 1 frame_00153.png 0
154 0.84726998 0.06078961 -0.50425377 -0.15545525 -1.58780168 -0.91946706 -1.93124056 1 frame_00154.png 0
155 0.87002563 0.06580625 -0.46656089 -0.14507195 -1.51298914 -0.92551333 -2.10187232 1 frame_00155.png 0
156 0.88991026 0.07163662 -0.43047748 -0.13272930 -1.42313717 -0.89935003 -2.26078193 1 frame_00156.png 0
157 0.91520195 0.07938049 -0.37761074 -0.11625083 -1.27583373 -0.90440064 -2.44947936 1 frame_00157.png 0
158 0.92835964 0.08351775 -0.34694179 -0.10394501 -1.19347695 -0.88723807 -2.57826681 1 frame_00158.png 0
159 0.94358166 0.09063111 -0.30595176 -0.08850521 -1.10639792 -0.88317766 -2.74132050 1 frame_00159.png 0
160 0.95638166 0.09618025 -0.26606527 -0.07275128 -0.99010496 -0.86726900 -2.91005230 1 frame_00160.png 0
161 0.96430229 0.09805740 -0.23871945 -0.05932007 -0.89555669 -0.84869894 -3.02402550 1 frame_00161.png 0
162 0.97765257 0.09734263 -0.18235616 -0.03828970 -0.71332057 -0.85330693 -3.19209261 1 frame_00162.png 0
163 0.98234230 0.09656100 -0.15806318 -0.02637449 -0.63093164 -0.83108775 -3.29939326 1 frame_00163.png 0
164 0.98846225 0.09034494 -0.12118978 -0.00965447 -0.47714445 -0.82658615 -3.45172988 1 frame_00164.png 0
165 0.99089433 0.08700807 -0.10275148 -0.00040504 -0.35280912 -0.80224609 -3.53266625 1 frame_00165.png 0
166 0.99346516 0.08408132 -0.07615922 0.01253286 -0.12317704 -0.81027563 -3.61950618 1 frame_00166.png 0
167 0.99520308 0.08169769 -0.04961816 0.02084126 0.05206771 -0.80275020 -3.65115849 1 frame_00167.png 0
168 0.99599731 0.08034436 -0.02435706 0.03067354 0.26404575 -0.80082417 -3.67691592 1 frame_00168.png 0
169 0.99602111 0.07877763 0.00654754 0.04114797 0.46258072 -0.80401263 -3.66294746 1 frame_00169.png 0
170 0.99539802 0.07597653 0.02869981 0.05085927 0.60222045 -0.79830895 -3.62513062 1 frame_00170.png 0
171 0.99251831 0.07186608 0.07249248 0.06698889 0.82838254 -0.82832405 -3.52258953 1 frame_00171.png 0
172 0.98827905 0.06838379 0.10867643 0.08256879 1.02470297 -0.81724677 -3.45247276 1 frame_00172.png 0
173 0.98170115 0.06609005 0.14787866 0.10013419 1.22902490 -0.82005073 -3.37744489 1 frame_00173.png 0
174 0.97233741 0.06408234 0.18966105 0.12034160 1.39883731 -0.79937707 -3.27239338 1 frame_00174.png 0
175 0.96089663 0.06205753 0.23070576 0.14000496 1.54487303 -0.78046610 -3.14887712 1 frame_00175.png 0
176 0.94505074 0.06092604 0.27628812 0.16380474 1.70530339 -0.79354293 -3.00875762 1 frame_00176.png 0
177 0.92348927 0.06023968 0.32728991 0.19084039 1.84915460 -0.78828956 -2.85785545 1 frame_00177.png 0
178 0.90044082 0.06272137 0.37311613 0.21460827 1.97355576 -0.79962778 -2.70399634 1 frame_00178.png 0
179 0.87811412 0.06029090 0.41230728 0.23512401 2.07145331 -0.76804086 -2.53966951 1 frame_00179.png 0
180 0.84896229 0.05856847 0.45802605 0.25699201 2.18857146 -0.76899483 -2.30808693 1 frame_00180.png 0
181 0.82896076 0.05699253 0.48729385 0.26855283 2.25548043 -0.75920137 -2.15287678 1 frame_00181.png 0
182 0.80690507 0.05301000 0.51761263 0.27959132 2.35048094 -0.73869021 -1.98405596 1 frame_00182.png 0
183 0.77927681 0.04845989 0.55277328 0.29124044 2.44766101 -0.75730360 -1.76352894 1 frame_00183.png 0
184 0.75387258 0.04417653 0.58243415 0.30082392 2.47410202 -0.74558137 -1.57304016 1 frame_00184.png 0
185 0.73033324 0.04070934 0.60838562 0.30793350 2.47983341 -0.75048585 -1.39262088 1 frame_00185.png 0
186 0.70284606 0.03677099 0.63644638 0.31558091 2.48247423 -0.75142826 -1.16547091 1 frame_00186.png 0
187 0.68095714 0.03463131 0.65735623 0.32090627 2.50007471 -0.74248963 -0.94927047 1 frame_00187.png 0
188 0.66069976 0.03418336 0.67563909 0.32529854 2.50109073 -0.75295353 -0.73855791 1 frame_00188.png 0
189 0.64194631 0.03367366 0.69210014 0.32828101 2.44777983 -0.74018873 -0.51560127 1 frame_00189.png 0
190 0.63344056 0.03352713 0.69950934 0.32911345 2.40054303 -0.75459736 -0.40037409 1 frame_00190.png 0
191 0.61445129 0.03335548 0.71475268 0.33236371 2.31391247 -0.79590914 -0.11650327 1 frame_00191.png 0
192 0.59999503 0.03361394 0.72542010 0.33562143 2.24929419 -0.79113258 0.09084525 1 frame_00192.png 0
